,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E3,E30,E31,E32,E33,E34,E35,E36,E37,E38,E4,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E5,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E6,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E7,E70,E71,E72,E73,E74,E75,E8,E9,XH221,XH222,XH227,XH228,XH229,XH232,XH234,XH235,XH236,XH237,XH238,XH239_2,XH240,XH241,XH243,XH249,XH250_2,XH251,XH253,XH254,XH255,XH256,XH257,XH258,XH259,XH260,XH261,XH262,XH265,XH272,XH273,XH274,XH427_1,XH427_2
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae.g__Shewanella,0.002069045,0.008618238,0.026795955,0.001741179,0.002778218,0.004496008,0.003864991,0.005907249,0.001369225,0.004986478,0.01180201,0.004565687,0.070377531,0.030367507,0.00838249,0.018919916,0.047589444,0.01423604,0.009073539,0.025207686,0.009885609,0.125467733,0,0.005137739,0.177503251,0.005846606,0.055273439,0.034485309,0.018756794,0.025169046,0.15549958,0.008932491,0.001041018,0.014837488,0.02795236,0.07228266,0.047119105,0.008734097,0.000770989,0.035823737,0.004853544,0.012783276,0.000947828,0.000303098,0.002807099,0.008201635,0.005205821,0.000822524,0.001063584,0.022418974,0.211771643,0.016412196,0.038239293,0.079319052,0.003855547,0.013456041,0.030684729,0.028866044,0.02742278,0.147067424,0.015056449,0.016950592,0.088183081,0.034698724,0.093796675,0,0.061028308,0.376448066,0.012582812,0.018393652,0.031603751,0.01609228,0.008075215,0.010635601,0.016297436,0.02576161,0.044658008,0.030118277,0.044729589,0.047177392,0.025272371,0.089252031,0.011406464,0.005547692,0.259830744,0.020831877,0.020655319,0.072938482,0.014935264,0.085762227,0.028336245,0.026411856,0.030503979,0.032618296,0.105768833,0.011475614,0.072038572,0.067285903,0.036892741,0.016405148,0.043429464,0.037676609,0.04476462,0.044320005,0.049824439,0.090281405,0.042319321,0.053773176
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.__.__,0,0,0,0,0,0,0,0.000120351,0,0.000140747,0,0,0,0,0.000164363,0,0,0,0,0.000232524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150234,0,0,0,0,0,0,0,0,0,0,0,0,0.000104004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251492,0.000431534,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__A21b.g__A21b,0,0,0,0.000114688,0,0.000146422,0,0,0,0,0,0,0,0,0.000109575,0,0,0.000214768,0,0.000126831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter,0.001005786,0,0,0,0.000169017,0.000189487,0.000224947,0,0,0,0.000162088,0,0,0,0,0.001366921,0.000124336,0.000194314,0.000132833,0.000126831,0,0,0.000114126,0,0,0,0,0,0,0,0.00012128,0.000143149,0,0.00060235,0.000893501,0.001008159,0.001077068,0,0.000348781,0,0,0,0,0,0,0,0,0,0,0,0.00010721,0,0,0.00015781,0.000260342,0,0,0,0,0,0,0,0,0,0,0,0,0.000255252,0,0,0,0,0.00232959,0,0,0,0,0,0,0,0.000414301,0,0,0,0,0,0,0.000141798,0.002060873,0,0,0,0.000187887,0,0,0.001176072,0,0,0,0,0.000351339,0,0,0,0.000706112,0.000136274,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Parapusillimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__B1.7BS.g__B1.7BS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.__,0,0,0,0,0.000359161,0,0,0,0,0,0,0,0,0,0,0,0.000113974,0,0,0,0,0,0.000161678,0,0,0,0,0,0,0,0,0,0,0,0.000182762,0,0.000156855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111011,0,0.000112954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115825,0,0,0,0.000126,0,0.000160694,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia,0.00026821,0,0,0.000375344,0,0,0.000582816,0,0,0.000130694,0,0.00017193,0.000132289,0,0.000337856,0.000412246,0.000352284,0.000214768,0.000459808,0.000158539,0.000110961,0,0,0,0,0,0,0,0,0,0,0,0,0.000774451,0.000203068,0.000539248,0.00024051,0,0,0,0,0,0,0.000493938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217463,0.000177592,0.000369658,0,0.000112383,0.00023788,0,0.000429223,0,0,0,0.00012996,0.000149361,0,0,0,0,0,0.000217513,0,0.000130896,0,0,0,0.000187102,0,0,0.000225279,0,0,0,0.000134833,0,0,0.000158986,0,0.000188612
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Limnobacter,0,0,0,0,0.000126763,0,0,0,0,0,0,0,0,0,0,0,0.000124336,0.000132952,0,0,0,0,0,0,0,0,0,0.002165897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia,0,0,0,0,0.000221835,0.00028423,0.000787313,0.000290849,0.00025149,0.001839769,0,0,0.000264577,0.000199191,0.000164363,0,0,0.000122724,0.000224795,0.000190247,0,0,0,0.000118303,0,0,0.00016153,0.041701444,0.000362328,0.000375657,0.000410486,0.000668028,0.000282145,0.000700693,0,0,0,0.000384025,0,0.001503759,0,0,0,0.000853166,0,0,0,0.000106928,0,0,0.001125704,0,0,0,0,0,0,0,0,0,0,0,0,0.001108143,0,0,0,0,0,0,0,0,0.000250718,0.000264042,0,0,0.000697781,0,0,0,0,0.000981638,0,0,0.005061871,0.000335547,0,0.001374346,0,0.000217513,0,0,0,0,0,0,0,0,0,0,0,0,0.000154095,0,0,0,0,0.000113167
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__,0.000258631,0.000730038,0,0.001365835,0.000190144,0.000620139,0.00130878,0.000591728,0,0.000170908,0,0.000783235,0.001170245,0,0.001479263,0.000932978,0.00207226,0.001482921,0.002564705,0.001532543,0.000706115,0.000130413,0.000180699,0,0.000377533,0.000115204,0,0,0,0,0,0,0.000535103,0.001819344,0,0.002297665,0.000857472,0,0,0,0,0,0,0.001672654,0,0,0,0,0,0,0,0,0,0,0.00063226,0,0,0,0.000691078,0,0,0,0,0,0,0,0,0,0,0,0,0.000832033,0.000574563,0.000992797,0,0,0,0.000794466,0,0.00056418,0,0,0,0.000540544,0,0.000433415,0,0.001025305,0,0,0,0,0,0,0,0.000632584,0.0010248,0.000830075,0,0,0,0,0,0,0.001228442,0,0.000865146,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Azohydromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Caenimonas,0,0.000227544,0,0.000125115,0,0.00011197,0,0,0,0.000110587,0,0.00017193,0.000193345,0,0.000173494,0.000173577,0.000352284,0.000235222,0.000143051,0.000264232,0,0,0,0,0,0,0,0,0,0,0,0,0.000107021,0.000479422,0.000101534,0.000316515,0.00010457,0,0,0,0,0,0,0.000157162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104004,0,0.00025348,0,0,0,0,0.000158135,0,0,0,0,0,0,0,0,0,0,0.00018644,0,0,0,0,0,0,0,0,0,0,0,0,0.000134833,0,0,0,0,0.000150889
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Delftia,0,0,0,0,0,0,0.000368094,0,0,0,0,0,0,0,0,0,0,0,0.000112397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Inhella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001489715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Pelomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429415,0,0,0,0.0001064,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Piscinibacter,0,0,0,0,0,0.000146422,0,0,0,0,0,0,0,0,0,0,0,0,0.000255449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187458,0,0,0,0,0,0,0,0,0,0,0.000169719,0,0,0,0,0.000213191,0,0,0,0,0,0,0,0.000259583,0,0,0,0,0,0.000188612
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Polaromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Ramlibacter,0.000210736,0.000104291,0,0.000125115,0.000369725,0.000129196,0.000184047,0.000190556,0,0.000261388,0,0.000401169,0.000162817,0,0,0.0003797,0.000839265,0.000531806,0.000378064,0.000380493,0.000242097,0,0.000351888,0,0,0,0,0,0,0,0,0,0,0.001180115,0.00035537,0.000937822,0.000334623,0,0,0,0,0,0,0.000280647,0,0,0,0,0,0,0,0,0,0,0.000148767,0,0,0,0.00016025,0,0,0,0,0,0,0,0,0,0,0,0,0.000283648,0.000114913,0.000517522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Rhizobacter,0,0,0,0,0,0,0,0.000130381,0,0.000261388,0,0,0,0,0,0,0,0,0,0.000253662,0,0,0,0,0,0.000163206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Tepidimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Variovorax,0,0,0,0.000156393,0,0.000241165,0.000347645,0.000180527,0,0,0,0,0.000427394,0,0.000191756,0.000119334,0,0.000470444,0.000214577,0.000179677,0.000141223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203068,0.000656476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199938,0,0.000661495,0,0,0.000316318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Thiobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173029,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae.__,0,0,0,0,0,0,0,0.000310908,0,0,0,0,0,0,0,0,0,0,0,0.000348786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128951,0.000115027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106916,0,0,0,0.0001008,0,0.00011125,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae.g__Methylophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae.g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018544,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__Eikenella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113167
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__Ellin6067,0,0.000322354,0,0.001157311,0.000200708,0.002024065,0.000490793,0.000862519,0,0.000452402,0,0.00011462,0.000773379,0,0.001150538,0.000564126,0.00055951,0.001718143,0.000786782,0.001543112,0.000433756,0.000150477,0,0,0.000503377,0,0,0,0,0,0,0,0.000700498,0.001057186,0.000751353,0.001793585,0.000596047,0,0,0,0,0,0,0.000224517,0,0,0,0,0,0,0,0,0,0,0.00076863,0,0,0,0.000380594,0,0,0,0,0,0,0,0,0,0,0,0,0.000340377,0,0.000306288,0.000114457,0.000216121,0.000428184,0.000401696,0.001016582,0,0,0,0.000279913,0.000284497,0,0.000174764,0.000185118,0,0.000202046,0.000372879,0,0.000319967,0.000320513,0.000172584,0.000144634,0.000365295,0,0,0.000437306,0.000411599,0.000204948,0.000531527,0.0004045,0.000233767,0.000831858,0.000635944,0.000783185,0.000848752
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__IS.44,0,0,0,0.000156393,0,0.000689043,0,0.000581699,0,0,0,0,0,0,0.000182625,0,0,0.000572714,0,0.000644725,0,0,0,0,0,0,0,0,0,0,0,0,0.000165395,0.000307322,0.000162455,0.000375129,0.000460107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__mle1.7,0,0.000123253,0,0.000208524,0,0,0,0,0,0,0,0,0,0,0.000136969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122929,0,0.000234456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__MND1,0,0.000237025,0,0.000813245,0.000105636,0.001576187,0.000214722,0.001022987,0,0.000241281,0,0,0.000641091,0,0.000538744,0.000488186,0.000414452,0.001462467,0.000490462,0.001437419,0.000211834,0,0,0,0.00020974,0,0,0,0,0,0,0,0.000749144,0.001401387,0.000629512,0.000914377,0.000648332,0,0,0,0,0,0,0.000168388,0,0,0,0,0,0,0,0,0,0,0.000929794,0,0,0,0.000100156,0,0,0,0,0,0,0,0,0,0,0,0,0.000312012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__Nitrosomonas,0,0,0,0,0,0,0.000102248,0,0,0,0,0,0,0,0,0,0,0.000112497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.__,0.000153263,0,0,0.000156393,0.001278192,0.000508169,0.000593041,0,0,0.000110587,0,0.000362963,0,0,0.000246544,0.00045564,0.000704568,0.000613622,0.000725474,0.000295939,0.000171485,0,0.00077035,0,0.000115357,0,0,0,0,0,0,0,0.000272416,0.000971136,0.000487364,0.00105505,0.000920213,0,0.000100963,0,0,0,0,0.000235743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600937,0,0,0,0,0,0,0,0,0,0,0,0,0.000538931,0.000564116,0.00057033,0,0,0.000174445,0.000142825,0.000384042,0,0,0,0,0.000106686,0,0,0,0.001167103,0,0.000124293,0,0.000174528,0,0,0.000165296,0.000124735,0,0,0.000185524,0,0.000117113,0.000210139,0.000231143,0,0,0.000249835,0.000100175,0.000396084
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Massilia,0.001331469,0.000237025,0,0.000437901,0.005218402,0.000895756,0.002147217,0.000521523,0,0.003046175,0.00020261,0.003266663,0.000315457,0,0.0005844,0.002354141,0.00702496,0.001799959,0.002574923,0.001669943,0.001240745,0.001564961,0.002834127,0.000980226,0.00091237,0.001804864,0,0,0,0,0,0,0.00045727,0.012169937,0.002954645,0.005615211,0.004161874,0,0.000348781,0,0,0,0,0.001740009,0,0,0,0,0,0,0,0,0,0,0.000607466,0,0,0,0.005728937,0,0,0,0,0,0,0,0,0,0,0,0,0.006968279,0.002172891,0.00524915,0,0.000121028,0.000206163,0.001499665,0.000384042,0.00403474,0.002123293,0,0.000199938,0.00334284,0,0.003739951,0.000146146,0,0.002109364,0.000341806,0.000116482,0.000174528,0,0.000131976,0.000165296,0.001612645,0.004577441,0,0.000238531,0.002066393,0,0.00011125,0.000211881,0,0.002882486,0.004497036,0.003551654,0.000245195
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Noviherbaspirillum,0.000373578,0.000123253,0,0,0.008852269,0.000542622,0.001094058,0.000401171,0,0.000492616,0,0.001977191,0,0,0,0.000791946,0.004154881,0.000511352,0.000521115,0.000253662,0,0,0.004878884,0.000185905,0.000115357,0.000249609,0,0,0,0,0,0,0,0.006539804,0.003106946,0.00438432,0.004255987,0,0,0,0,0,0,0.00084194,0,0,0,0,0,0,0,0,0,0,0.000235548,0,0,0,0.000681062,0,0,0,0,0,0,0,0,0,0,0,0,0.000510566,0.001055106,0.004340846,0.000362448,0.000708877,0.001443139,0.000187458,0.001423214,0.000128223,0.000362514,0,0.000989693,0.000554769,0,0.000573226,0.000740474,0,0.000484911,0.002548008,0.000357212,0.000407231,0.001547303,0.000395927,0.000268606,0.001140434,0,0,0.000808354,0.001604395,0.000204948,0.001483331,0.001386856,0.000340024,0.00028051,0.000522383,0.000254991,0.0019427
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Undibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253568,0,0,0,0,0,0,0,0,0,0,0,0.000104692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Rhodocyclaceae.__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016592,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__SC.I.84.g__SC.I.84,0,0.000701595,0,0.00093836,0.000200708,0.000189487,0.001083833,0.001474305,0,0.000170908,0,0.000238791,0.001231302,0,0.0013149,0.000574975,0.000828904,0.000501125,0.001277244,0.002589469,0.000746464,0.000210668,0.000142657,0.000109853,0.000639708,0,0,0,0,0,0,0,0.000107021,0.001721001,0.000791967,0.002813467,0.001066611,0,0,0,0,0,0,0.000752133,0,0,0,0,0,0,0,0,0,0,0.001252123,0,0,0,0.000530828,0,0,0,0,0,0,0,0,0,0,0,0,0.000520021,0,0.000306288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
